Time,date,Year,Delma,RasGhanada,Saadiyat,AlAqah,Dibba,month,season,yearday
1993AUG10,10/8/93,1993,0.065,0.028,0.018,0.054,0.014,AUG,summer,222
1993AUG11,11/8/93,1993,0.04,0.017,0.012,0.059,0.03,AUG,summer,223
1993AUG12,12/8/93,1993,0.02,0.178,0.104,0.045,0.05,AUG,summer,224
1993AUG13,13/8/93,1993,0.031,0.263,0.118,0.11,0.098,AUG,summer,225
1993AUG14,14/8/93,1993,0.017,0.099,0.025,0.161,0.157,AUG,summer,226
1993AUG15,15/8/93,1993,0.003,0.024,0.02,0.11,0.104,AUG,summer,227
1993AUG16,16/8/93,1993,0.032,0.062,0.03,0.111,0.099,AUG,summer,228
1993AUG17,17/8/93,1993,0.014,0.03,0.048,0.145,0.125,AUG,summer,229
1993AUG18,18/8/93,1993,0.079,0.047,0.098,0.11,0.092,AUG,summer,230
1993AUG19,19/8/93,1993,0.037,0.024,0.053,0.073,0.036,AUG,summer,231
1993AUG20,20/8/93,1993,0.04,0.145,0.081,0.053,0.029,AUG,summer,232
1993AUG21,21/8/93,1993,0.025,0.03,0.039,0.096,0.061,AUG,summer,233
1993AUG22,22/8/93,1993,0.067,0.069,0.049,0.05,0.011,AUG,summer,234
1993AUG23,23/8/93,1993,0.02,0.04,0.023,0.088,0.116,AUG,summer,235
1993AUG24,24/8/93,1993,0.016,0.052,0.018,0.087,0.119,AUG,summer,236
1993AUG25,25/8/93,1993,0.043,0.009,0.038,0.094,0.116,AUG,summer,237
1993AUG26,26/8/93,1993,0.057,0.126,0.097,0.026,0.027,AUG,summer,238
1993AUG27,27/8/93,1993,0.073,0.095,0.08,0.069,0.042,AUG,summer,239
1993AUG28,28/8/93,1993,0.107,0.12,0.114,0.03,0.033,AUG,summer,240
1993AUG29,29/8/93,1993,0.064,0.098,0.106,0.05,0.038,AUG,summer,241
1993AUG30,30/8/93,1993,0.062,0.105,0.115,0.073,0.061,AUG,summer,242
1993AUG31,31/8/93,1993,0.07,0.087,0.102,0.017,0.012,AUG,summer,243
1993SEP01,1/9/93,1993,0.053,0.087,0.109,0.011,0.005,SEP,fall,244
1993SEP02,2/9/93,1993,0.085,0.047,0.079,0.051,0.047,SEP,fall,245
1993SEP03,3/9/93,1993,0.138,0.082,0.113,0.083,0.053,SEP,fall,246
1993SEP04,4/9/93,1993,0.069,0.053,0.097,0.049,0.014,SEP,fall,247
1993SEP05,5/9/93,1993,0.104,0.053,0.071,0.025,0.004,SEP,fall,248
1993SEP06,6/9/93,1993,0.024,0.013,0.027,0.063,0.057,SEP,fall,249
1993SEP07,7/9/93,1993,0.014,0.002,0.036,0.027,0.018,SEP,fall,250
1993SEP08,8/9/93,1993,0.014,0.066,0.081,0.053,0.05,SEP,fall,251
1993SEP09,9/9/93,1993,0.029,0.016,0.017,0.079,0.073,SEP,fall,252
1993SEP10,10/9/93,1993,0.03,0.034,0.022,0.049,0.047,SEP,fall,253
1993SEP11,11/9/93,1993,0.025,0.043,0.027,0.06,0.048,SEP,fall,254
1993SEP12,12/9/93,1993,0.04,0.1,0.027,0.125,0.111,SEP,fall,255
1993SEP13,13/9/93,1993,0.037,0.07,0.023,0.154,0.128,SEP,fall,256
1993SEP14,14/9/93,1993,0.056,0.012,0.07,0.125,0.098,SEP,fall,257
1993SEP15,15/9/93,1993,0.058,0.03,0.094,0.067,0.024,SEP,fall,258
1993SEP16,16/9/93,1993,0.046,0.013,0.074,0.065,0.028,SEP,fall,259
1993SEP17,17/9/93,1993,0.114,0.042,0.102,0.105,0.083,SEP,fall,260
1993SEP18,18/9/93,1993,0.121,0.128,0.148,0.109,0.07,SEP,fall,261
1993SEP19,19/9/93,1993,0.097,0.096,0.127,0.098,0.055,SEP,fall,262
1993SEP20,20/9/93,1993,0.072,0.071,0.105,0.128,0.094,SEP,fall,263
1993SEP21,21/9/93,1993,0.051,0.049,0.097,0.129,0.086,SEP,fall,264
1993SEP22,22/9/93,1993,0.051,0.089,0.13,0.087,0.057,SEP,fall,265
1993SEP23,23/9/93,1993,0.039,0.031,0.1,0.134,0.095,SEP,fall,266
1993SEP24,24/9/93,1993,0.028,0.04,0.053,0.078,0.043,SEP,fall,267
1993SEP25,25/9/93,1993,0.024,0.043,0.042,0.047,0.03,SEP,fall,268
1993SEP26,26/9/93,1993,0.037,0.048,0.077,0.051,0.038,SEP,fall,269
1993SEP27,27/9/93,1993,0.044,0.075,0.086,0.044,0.066,SEP,fall,270
1993SEP28,28/9/93,1993,0.053,0.091,0.103,0.048,0.061,SEP,fall,271
1993SEP29,29/9/93,1993,0.016,0.079,0.044,0.069,0.088,SEP,fall,272
1993SEP30,30/9/93,1993,0.026,0.045,0.023,0.093,0.119,SEP,fall,273
1993OCT01,1/10/93,1993,0.028,0.05,0.048,0.131,0.156,OCT,fall,274
1993OCT02,2/10/93,1993,0.066,0.059,0.071,0.085,0.102,OCT,fall,275
1993OCT03,3/10/93,1993,0.058,0.07,0.087,0.005,0.036,OCT,fall,276
1993OCT04,4/10/93,1993,0.052,0.014,0.027,0.059,0.104,OCT,fall,277
1993OCT05,5/10/93,1993,0.012,0.078,0.051,0.116,0.151,OCT,fall,278
1993OCT06,6/10/93,1993,0.052,0.005,0.014,0.164,0.185,OCT,fall,279
1993OCT07,7/10/93,1993,0.058,0.082,0.075,0.101,0.119,OCT,fall,280
1993OCT08,8/10/93,1993,0.064,0.083,0.057,0.09,0.114,OCT,fall,281
1993OCT09,9/10/93,1993,0.089,0.154,0.094,0.188,0.209,OCT,fall,282
1993OCT10,10/10/93,1993,0.099,0.17,0.131,0.117,0.115,OCT,fall,283
1993OCT11,11/10/93,1993,0.073,0.169,0.166,0.076,0.087,OCT,fall,284
1993OCT12,12/10/93,1993,0.078,0.136,0.153,0.159,0.147,OCT,fall,285
1993OCT13,13/10/93,1993,0.067,0.101,0.122,0.16,0.139,OCT,fall,286
1993OCT14,14/10/93,1993,0.031,0.031,0.059,0.12,0.101,OCT,fall,287
1993OCT15,15/10/93,1993,0.016,0.044,0.015,0.147,0.139,OCT,fall,288
1993OCT16,16/10/93,1993,0.038,0.081,0.083,0.193,0.187,OCT,fall,289
1993OCT17,17/10/93,1993,0.101,0.152,0.137,0.171,0.157,OCT,fall,290
1993OCT18,18/10/93,1993,0.088,0.179,0.176,0.093,0.081,OCT,fall,291
1993OCT19,19/10/93,1993,0.031,0.109,0.113,0.12,0.115,OCT,fall,292
1993OCT20,20/10/93,1993,0.033,0.111,0.103,0.14,0.13,OCT,fall,293
1993OCT21,21/10/93,1993,0.082,0.142,0.14,0.123,0.11,OCT,fall,294
1993OCT22,22/10/93,1993,0.055,0.143,0.116,0.123,0.116,OCT,fall,295
1993OCT23,23/10/93,1993,0.057,0.138,0.121,0.13,0.114,OCT,fall,296
1993OCT24,24/10/93,1993,0.038,0.113,0.116,0.099,0.081,OCT,fall,297
1993OCT25,25/10/93,1993,0.042,0.124,0.123,0.091,0.078,OCT,fall,298
1993OCT26,26/10/93,1993,0.045,0.087,0.092,0.064,0.056,OCT,fall,299
1993OCT27,27/10/93,1993,0.031,0.066,0.059,0.057,0.05,OCT,fall,300
1993OCT28,28/10/93,1993,0.046,0.073,0.09,0.061,0.052,OCT,fall,301
1993OCT29,29/10/93,1993,0.028,0.126,0.114,0.016,0.01,OCT,fall,302
1993OCT30,30/10/93,1993,0.073,0.141,0.116,0.025,0.027,OCT,fall,303
1993OCT31,31/10/93,1993,0.05,0.072,0.084,0.074,0.072,OCT,fall,304
1993NOV01,1/11/93,1993,0.047,0.097,0.095,0.114,0.101,NOV,fall,305
1993NOV02,2/11/93,1993,0.071,0.089,0.102,0.03,0.019,NOV,fall,306
1993NOV03,3/11/93,1993,0.07,0.069,0.073,0.004,0.006,NOV,fall,307
1993NOV04,4/11/93,1993,0.031,0.055,0.062,0.029,0.039,NOV,fall,308
1993NOV05,5/11/93,1993,0.055,0.134,0.09,0.041,0.063,NOV,fall,309
1993NOV06,6/11/93,1993,0.092,0.216,0.134,0.076,0.074,NOV,fall,310
1993NOV07,7/11/93,1993,0.101,0.186,0.143,0.141,0.138,NOV,fall,311
1993NOV08,8/11/93,1993,0.13,0.261,0.171,0.127,0.123,NOV,fall,312
1993NOV09,9/11/93,1993,0.069,0.143,0.087,0.27,0.285,NOV,fall,313
1993NOV10,10/11/93,1993,0.044,0.088,0.015,0.317,0.336,NOV,fall,314
1993NOV11,11/11/93,1993,0.084,0.063,0.116,0.206,0.229,NOV,fall,315
1993NOV12,12/11/93,1993,0.064,0.158,0.155,0.212,0.222,NOV,fall,316
1993NOV13,13/11/93,1993,0.072,0.174,0.171,0.213,0.2,NOV,fall,317
1993NOV14,14/11/93,1993,0.033,0.134,0.13,0.183,0.167,NOV,fall,318
1993NOV15,15/11/93,1993,0.142,0.274,0.184,0.104,0.094,NOV,fall,319
1993NOV16,16/11/93,1993,0.093,0.176,0.105,0.18,0.145,NOV,fall,320
1993NOV17,17/11/93,1993,0.036,0.087,0.049,0.091,0.064,NOV,fall,321
1993NOV18,18/11/93,1993,0.141,0.198,0.159,0.12,0.126,NOV,fall,322
1993NOV19,19/11/93,1993,0.085,0.156,0.121,0.061,0.048,NOV,fall,323
1993NOV20,20/11/93,1993,0.056,0.06,0.005,0.074,0.059,NOV,fall,324
1993NOV21,21/11/93,1993,0.023,0.045,0.086,0.102,0.072,NOV,fall,325
1993NOV22,22/11/93,1993,0.019,0.093,0.098,0.05,0.027,NOV,fall,326
1993NOV23,23/11/93,1993,0.023,0.058,0.048,0.014,0.003,NOV,fall,327
1993NOV24,24/11/93,1993,0.058,0.097,0.093,0.033,0.033,NOV,fall,328
1993NOV25,25/11/93,1993,0.065,0.13,0.11,0.041,0.019,NOV,fall,329
1993NOV26,26/11/93,1993,0.008,0.118,0.077,0.056,0.081,NOV,fall,330
1993NOV27,27/11/93,1993,0.05,0.094,0.066,0.057,0.062,NOV,fall,331
1993NOV28,28/11/93,1993,0.01,0.117,0.085,0.032,0.017,NOV,fall,332
1993NOV29,29/11/93,1993,0.035,0.068,0.032,0.086,0.064,NOV,fall,333
1993NOV30,30/11/93,1993,0.119,0.189,0.167,0.096,0.083,NOV,fall,334
1993DEC01,1/12/93,1993,0.081,0.203,0.145,0.144,0.13,DEC,winter,335
1993DEC02,2/12/93,1993,0.079,0.129,0.112,0.225,0.219,DEC,winter,336
1993DEC03,3/12/93,1993,0.064,0.118,0.098,0.161,0.168,DEC,winter,337
1993DEC04,4/12/93,1993,0.058,0.115,0.085,0.156,0.157,DEC,winter,338
1993DEC05,5/12/93,1993,0.07,0.087,0.065,0.205,0.206,DEC,winter,339
1993DEC06,6/12/93,1993,0.03,0.033,0.02,0.175,0.177,DEC,winter,340
1993DEC07,7/12/93,1993,0.038,0.031,0.023,0.103,0.102,DEC,winter,341
1993DEC08,8/12/93,1993,0.011,0.021,0.019,0.14,0.143,DEC,winter,342
1993DEC09,9/12/93,1993,0.034,0.103,0.085,0.123,0.123,DEC,winter,343
1993DEC10,10/12/93,1993,0.135,0.085,0.093,0.087,0.077,DEC,winter,344
1993DEC11,11/12/93,1993,0.141,0.239,0.189,0.074,0.044,DEC,winter,345
1993DEC12,12/12/93,1993,0.125,0.182,0.156,0.092,0.072,DEC,winter,346
1993DEC13,13/12/93,1993,0.091,0.171,0.138,0.016,0.023,DEC,winter,347
1993DEC14,14/12/93,1993,0.05,0.085,0.05,0.063,0.052,DEC,winter,348
1993DEC15,15/12/93,1993,0.054,0.032,0.051,0.027,0.013,DEC,winter,349
1993DEC16,16/12/93,1993,0.114,0.073,0.06,0.072,0.061,DEC,winter,350
1993DEC17,17/12/93,1993,0.166,0.257,0.184,0.098,0.066,DEC,winter,351
1993DEC18,18/12/93,1993,0.119,0.158,0.132,0.065,0.095,DEC,winter,352
1993DEC19,19/12/93,1993,0.108,0.136,0.125,0.087,0.084,DEC,winter,353
1993DEC20,20/12/93,1993,0.063,0.049,0.07,0.039,0.042,DEC,winter,354
1993DEC21,21/12/93,1993,0.019,0.029,0.059,0.079,0.076,DEC,winter,355
1993DEC22,22/12/93,1993,0.024,0.057,0.011,0.172,0.155,DEC,winter,356
1993DEC23,23/12/93,1993,0.004,0.102,0.044,0.221,0.203,DEC,winter,357
1993DEC24,24/12/93,1993,0.032,0.094,0.049,0.182,0.183,DEC,winter,358
1993DEC25,25/12/93,1993,0.07,0.112,0.036,0.197,0.197,DEC,winter,359
1993DEC26,26/12/93,1993,0.059,0.034,0.031,0.185,0.177,DEC,winter,360
1993DEC27,27/12/93,1993,0.048,0.11,0.05,0.125,0.103,DEC,winter,361
1993DEC28,28/12/93,1993,0.058,0.047,0.047,0.116,0.089,DEC,winter,362
1993DEC29,29/12/93,1993,0.032,0.076,0.055,0.158,0.132,DEC,winter,363
1993DEC30,30/12/93,1993,0.032,0.058,0.044,0.129,0.091,DEC,winter,364
1993DEC31,31/12/93,1993,0.053,0.064,0.06,0.165,0.14,DEC,winter,365
1994JAN01,1/1/94,1994,0.04,0.135,0.097,0.091,0.064,JAN,winter,1
1994JAN02,2/1/94,1994,0.027,0.092,0.081,0.089,0.076,JAN,winter,2
1994JAN03,3/1/94,1994,0.016,0.037,0.025,0.083,0.071,JAN,winter,3
1994JAN04,4/1/94,1994,0.051,0.111,0.024,0.056,0.043,JAN,winter,4
1994JAN05,5/1/94,1994,0.041,0.122,0.024,0.033,0.02,JAN,winter,5
1994JAN06,6/1/94,1994,0.172,0.037,0.062,0.035,0.04,JAN,winter,6
1994JAN07,7/1/94,1994,0.123,0.197,0.147,0.025,0.015,JAN,winter,7
1994JAN08,8/1/94,1994,0.11,0.066,0.105,0.086,0.084,JAN,winter,8
1994JAN09,9/1/94,1994,0.094,0.129,0.122,0.029,0.026,JAN,winter,9
1994JAN10,10/1/94,1994,0.07,0.03,0.045,0.028,0.041,JAN,winter,10
1994JAN11,11/1/94,1994,0.022,0.083,0.069,0.011,0.022,JAN,winter,11
1994JAN12,12/1/94,1994,0.041,0.032,0.041,0.068,0.089,JAN,winter,12
1994JAN13,13/1/94,1994,0.028,0.063,0.039,0.023,0.013,JAN,winter,13
1994JAN14,14/1/94,1994,0.04,0.063,0.01,0.026,0.008,JAN,winter,14
1994JAN15,15/1/94,1994,0.032,0.052,0.029,0.089,0.071,JAN,winter,15
1994JAN16,16/1/94,1994,0.059,0.069,0.066,0.112,0.1,JAN,winter,16
1994JAN17,17/1/94,1994,0.158,0.102,0.088,0.051,0.044,JAN,winter,17
1994JAN18,18/1/94,1994,0.191,0.313,0.235,0.026,0.027,JAN,winter,18
1994JAN19,19/1/94,1994,0.134,0.173,0.17,0.1,0.093,JAN,winter,19
1994JAN20,20/1/94,1994,0.084,0.064,0.098,0.157,0.144,JAN,winter,20
1994JAN21,21/1/94,1994,0.056,0.179,0.125,0.029,0.033,JAN,winter,21
1994JAN22,22/1/94,1994,0.016,0.087,0.042,0.017,0.008,JAN,winter,22
1994JAN23,23/1/94,1994,0.04,0.012,0.011,0.135,0.118,JAN,winter,23
1994JAN24,24/1/94,1994,0.1,0.116,0.061,0.127,0.111,JAN,winter,24
1994JAN25,25/1/94,1994,0.055,0.026,0.052,0.029,0.049,JAN,winter,25
1994JAN26,26/1/94,1994,0.056,0.082,0.04,0.042,0.034,JAN,winter,26
1994JAN27,27/1/94,1994,0.009,0.082,0.1,0.017,0.041,JAN,winter,27
1994JAN28,28/1/94,1994,0.052,0.135,0.076,0.037,0.033,JAN,winter,28
1994JAN29,29/1/94,1994,0.06,0.072,0.046,0.09,0.12,JAN,winter,29
1994JAN30,30/1/94,1994,0.051,0.099,0.057,0.035,0.057,JAN,winter,30
1994JAN31,31/1/94,1994,0.037,0.122,0.019,0.037,0.013,JAN,winter,31
1994FEB01,1/2/94,1994,0.056,0.19,0.046,0.056,0.088,FEB,winter,32
1994FEB02,2/2/94,1994,0.16,0.058,0.131,0.012,0.026,FEB,winter,33
1994FEB03,3/2/94,1994,0.169,0.206,0.187,0.02,0.051,FEB,winter,34
1994FEB04,4/2/94,1994,0.185,0.268,0.235,0.067,0.119,FEB,winter,35
1994FEB05,5/2/94,1994,0.17,0.245,0.201,0.112,0.149,FEB,winter,36
1994FEB06,6/2/94,1994,0.114,0.246,0.174,0.119,0.137,FEB,winter,37
1994FEB07,7/2/94,1994,0.188,0.332,0.252,0.018,0.034,FEB,winter,38
1994FEB08,8/2/94,1994,0.102,0.155,0.129,0.093,0.137,FEB,winter,39
1994FEB09,9/2/94,1994,0.047,0.118,0.101,0.11,0.126,FEB,winter,40
1994FEB10,10/2/94,1994,0.111,0.11,0.098,0.055,0.05,FEB,winter,41
1994FEB11,11/2/94,1994,0.121,0.185,0.134,0.044,0.058,FEB,winter,42
1994FEB12,12/2/94,1994,0.069,0.042,0.05,0.22,0.216,FEB,winter,43
1994FEB13,13/2/94,1994,0.084,0.034,0.045,0.106,0.112,FEB,winter,44
1994FEB14,14/2/94,1994,0.072,0.156,0.12,0.072,0.104,FEB,winter,45
1994FEB15,15/2/94,1994,0.039,0.147,0.093,0.175,0.216,FEB,winter,46
1994FEB16,16/2/94,1994,0.076,0.179,0.127,0.201,0.232,FEB,winter,47
1994FEB17,17/2/94,1994,0.021,0.114,0.089,0.18,0.214,FEB,winter,48
1994FEB18,18/2/94,1994,0.023,0.021,0.032,0.166,0.206,FEB,winter,49
1994FEB19,19/2/94,1994,0.219,0.346,0.248,0.093,0.13,FEB,winter,50
1994FEB20,20/2/94,1994,0.149,0.247,0.19,0.179,0.176,FEB,winter,51
1994FEB21,21/2/94,1994,0.073,0.151,0.12,0.196,0.217,FEB,winter,52
1994FEB22,22/2/94,1994,0.024,0.037,0.012,0.044,0.072,FEB,winter,53
1994FEB23,23/2/94,1994,0.036,0.107,0.065,0.105,0.13,FEB,winter,54
1994FEB24,24/2/94,1994,0.031,0.1,0.022,0.189,0.213,FEB,winter,55
1994FEB25,25/2/94,1994,0.115,0.085,0.112,0.172,0.175,FEB,winter,56
1994FEB26,26/2/94,1994,0.089,0.233,0.162,0.092,0.104,FEB,winter,57
1994FEB27,27/2/94,1994,0.101,0.166,0.153,0.132,0.148,FEB,winter,58
1994FEB28,28/2/94,1994,0.043,0.044,0.012,0.18,0.182,FEB,winter,59
1994MAR01,1/3/94,1994,0.013,0.167,0.089,0.223,0.231,MAR,spring,60
1994MAR02,2/3/94,1994,0.121,0.101,0.1,0.017,0.035,MAR,spring,61
1994MAR03,3/3/94,1994,0.103,0.142,0.144,0.025,0.019,MAR,spring,62
1994MAR04,4/3/94,1994,0.036,0.094,0.099,0.082,0.095,MAR,spring,63
1994MAR05,5/3/94,1994,0.031,0.058,0.069,0.066,0.049,MAR,spring,64
1994MAR06,6/3/94,1994,0.016,0.046,0.066,0.055,0.06,MAR,spring,65
1994MAR07,7/3/94,1994,0.051,0.09,0.057,0.014,0.019,MAR,spring,66
1994MAR08,8/3/94,1994,0.086,0.135,0.059,0.122,0.121,MAR,spring,67
1994MAR09,9/3/94,1994,0.131,0.109,0.031,0.045,0.018,MAR,spring,68
1994MAR10,10/3/94,1994,0.092,0.076,0.015,0.01,0.027,MAR,spring,69
1994MAR11,11/3/94,1994,0.184,0.201,0.114,0.015,0.011,MAR,spring,70
1994MAR12,12/3/94,1994,0.063,0.084,0.08,0.151,0.161,MAR,spring,71
1994MAR13,13/3/94,1994,0.047,0.066,0.075,0.077,0.074,MAR,spring,72
1994MAR14,14/3/94,1994,0.017,0.035,0.044,0.062,0.077,MAR,spring,73
1994MAR15,15/3/94,1994,0.053,0.055,0.044,0.204,0.203,MAR,spring,74
1994MAR16,16/3/94,1994,0.077,0.052,0.049,0.09,0.07,MAR,spring,75
1994MAR17,17/3/94,1994,0.11,0.125,0.138,0.01,0.028,MAR,spring,76
1994MAR18,18/3/94,1994,0.112,0.22,0.18,0.128,0.128,MAR,spring,77
1994MAR19,19/3/94,1994,0.081,0.155,0.117,0.161,0.168,MAR,spring,78
1994MAR20,20/3/94,1994,0.034,0.05,0.031,0.185,0.171,MAR,spring,79
1994MAR21,21/3/94,1994,0.025,0.054,0.026,0.157,0.142,MAR,spring,80
1994MAR22,22/3/94,1994,0.009,0.143,0.084,0.135,0.118,MAR,spring,81
1994MAR23,23/3/94,1994,0.051,0.288,0.243,0.116,0.095,MAR,spring,82
1994MAR24,24/3/94,1994,0.036,0.112,0.073,0.053,0.036,MAR,spring,83
1994MAR25,25/3/94,1994,0.034,0.095,0.044,0.053,0.047,MAR,spring,84
1994MAR26,26/3/94,1994,0.05,0.162,0.07,0.164,0.157,MAR,spring,85
1994MAR27,27/3/94,1994,0.101,0.311,0.196,0.118,0.081,MAR,spring,86
1994MAR28,28/3/94,1994,0.119,0.087,0.132,0.053,0.06,MAR,spring,87
1994MAR29,29/3/94,1994,0.063,0.098,0.078,0.058,0.063,MAR,spring,88
1994MAR30,30/3/94,1994,0.037,0.047,0.054,0.15,0.162,MAR,spring,89
1994MAR31,31/3/94,1994,0.02,0.133,0.018,0.121,0.105,MAR,spring,90
1994APR01,1/4/94,1994,0.019,0.152,0.038,0.052,0.045,APR,spring,91
1994APR02,2/4/94,1994,0.073,0.188,0.078,0.081,0.077,APR,spring,92
1994APR03,3/4/94,1994,0.106,0.075,0.077,0.109,0.106,APR,spring,93
1994APR04,4/4/94,1994,0.101,0.225,0.172,0.077,0.127,APR,spring,94
1994APR05,5/4/94,1994,0.087,0.122,0.116,0.187,0.222,APR,spring,95
1994APR06,6/4/94,1994,0.068,0.058,0.095,0.256,0.279,APR,spring,96
1994APR07,7/4/94,1994,0.022,0.069,0.055,0.121,0.131,APR,spring,97
1994APR08,8/4/94,1994,0.038,0.127,0.044,0.126,0.135,APR,spring,98
1994APR09,9/4/94,1994,0.031,0.114,0.021,0.19,0.2,APR,spring,99
1994APR10,10/4/94,1994,0.032,0.158,0.031,0.259,0.28,APR,spring,100
1994APR11,11/4/94,1994,0.026,0.16,0.025,0.154,0.166,APR,spring,101
1994APR12,12/4/94,1994,0.089,0.115,0.142,0.166,0.193,APR,spring,102
1994APR13,13/4/94,1994,0.069,0.028,0.048,0.266,0.263,APR,spring,103
1994APR14,14/4/94,1994,0.021,0.158,0.017,0.261,0.252,APR,spring,104
1994APR15,15/4/94,1994,0.052,0.171,0.044,0.169,0.16,APR,spring,105
1994APR16,16/4/94,1994,0.04,0.24,0.084,0.212,0.195,APR,spring,106
1994APR17,17/4/94,1994,0.075,0.184,0.078,0.15,0.123,APR,spring,107
1994APR18,18/4/94,1994,0.088,0.121,0.022,0.167,0.136,APR,spring,108
1994APR19,19/4/94,1994,0.027,0.043,0.088,0.118,0.111,APR,spring,109
1994APR20,20/4/94,1994,0.029,0.038,0.044,0.14,0.115,APR,spring,110
1994APR21,21/4/94,1994,0.081,0.021,0.071,0.116,0.096,APR,spring,111
1994APR22,22/4/94,1994,0.062,0.035,0.066,0.129,0.107,APR,spring,112
1994APR23,23/4/94,1994,0.045,0.094,0.035,0.095,0.071,APR,spring,113
1994APR24,24/4/94,1994,0.018,0.127,0.024,0.148,0.102,APR,spring,114
1994APR25,25/4/94,1994,0.043,0.145,0.041,0.157,0.108,APR,spring,115
1994APR26,26/4/94,1994,0.04,0.168,0.048,0.144,0.109,APR,spring,116
1994APR27,27/4/94,1994,0.052,0.09,0.019,0.067,0.016,APR,spring,117
1994APR28,28/4/94,1994,0.062,0.103,0.008,0.047,0.023,APR,spring,118
1994APR29,29/4/94,1994,0.028,0.07,0.026,0.044,0.053,APR,spring,119
1994APR30,30/4/94,1994,0.059,0.02,0.06,0.065,0.059,APR,spring,120
1994MAY01,1/5/94,1994,0.065,0.029,0.039,0.135,0.103,MAY,spring,121
1994MAY02,2/5/94,1994,0.073,0.069,0.11,0.155,0.102,MAY,spring,122
1994MAY03,3/5/94,1994,0.026,0.073,0.099,0.138,0.088,MAY,spring,123
1994MAY04,4/5/94,1994,0.088,0.082,0.019,0.16,0.127,MAY,spring,124
1994MAY05,5/5/94,1994,0.177,0.114,0.075,0.076,0.043,MAY,spring,125
1994MAY06,6/5/94,1994,0.249,0.336,0.293,0.096,0.057,MAY,spring,126
1994MAY07,7/5/94,1994,0.029,0.057,0.051,0.095,0.121,MAY,spring,127
1994MAY08,8/5/94,1994,0.036,0.042,0.07,0.119,0.091,MAY,spring,128
1994MAY09,9/5/94,1994,0.074,0.087,0.029,0.081,0.067,MAY,spring,129
1994MAY10,10/5/94,1994,0.018,0.064,0.06,0.057,0.055,MAY,spring,130
1994MAY11,11/5/94,1994,0.104,0.046,0.026,0.163,0.161,MAY,spring,131
1994MAY12,12/5/94,1994,0.047,0.114,0.058,0.085,0.064,MAY,spring,132
1994MAY13,13/5/94,1994,0.043,0.019,0.009,0.144,0.174,MAY,spring,133
1994MAY14,14/5/94,1994,0.051,0.097,0.062,0.101,0.093,MAY,spring,134
1994MAY15,15/5/94,1994,0.067,0.108,0.072,0.053,0.05,MAY,spring,135
1994MAY16,16/5/94,1994,0.089,0.076,0.038,0.083,0.08,MAY,spring,136
1994MAY17,17/5/94,1994,0.05,0.036,0.034,0.095,0.084,MAY,spring,137
1994MAY18,18/5/94,1994,0.067,0.175,0.125,0.151,0.13,MAY,spring,138
1994MAY19,19/5/94,1994,0.13,0.201,0.18,0.166,0.16,MAY,spring,139
1994MAY20,20/5/94,1994,0.073,0.162,0.107,0.22,0.206,MAY,spring,140
1994MAY21,21/5/94,1994,0.082,0.175,0.115,0.174,0.142,MAY,spring,141
1994MAY22,22/5/94,1994,0.039,0.092,0.042,0.171,0.124,MAY,spring,142
1994MAY23,23/5/94,1994,0.06,0.093,0.054,0.213,0.158,MAY,spring,143
1994MAY24,24/5/94,1994,0.054,0.084,0.042,0.211,0.166,MAY,spring,144
1994MAY25,25/5/94,1994,0.031,0.032,0.013,0.268,0.234,MAY,spring,145
1994MAY26,26/5/94,1994,0.037,0.041,0.017,0.233,0.216,MAY,spring,146
1994MAY27,27/5/94,1994,0.027,0.03,0.025,0.235,0.221,MAY,spring,147
1994MAY28,28/5/94,1994,0.062,0.03,0.012,0.201,0.184,MAY,spring,148
1994MAY29,29/5/94,1994,0.051,0.018,0.017,0.229,0.217,MAY,spring,149
1994MAY30,30/5/94,1994,0.042,0.047,0.011,0.135,0.116,MAY,spring,150
1994MAY31,31/5/94,1994,0.053,0.065,0.031,0.112,0.101,MAY,spring,151
1994JUN01,1/6/94,1994,0.054,0.095,0.052,0.129,0.12,JUN,summer,152
1994JUN02,2/6/94,1994,0.031,0.026,0.007,0.089,0.073,JUN,summer,153
1994JUN03,3/6/94,1994,0.043,0.023,0.037,0.111,0.088,JUN,summer,154
1994JUN04,4/6/94,1994,0.036,0.038,0.034,0.061,0.048,JUN,summer,155
1994JUN05,5/6/94,1994,0.034,0.14,0.128,0.141,0.106,JUN,summer,156
1994JUN06,6/6/94,1994,0.099,0.246,0.178,0.124,0.097,JUN,summer,157
1994JUN07,7/6/94,1994,0.084,0.12,0.088,0.124,0.141,JUN,summer,158
1994JUN08,8/6/94,1994,0.091,0.097,0.064,0.084,0.073,JUN,summer,159
1994JUN09,9/6/94,1994,0.03,0.007,0.015,0.1,0.114,JUN,summer,160
1994JUN10,10/6/94,1994,0.07,0.106,0.098,0.075,0.087,JUN,summer,161
1994JUN11,11/6/94,1994,0.053,0.071,0.088,0.064,0.073,JUN,summer,162
1994JUN12,12/6/94,1994,0.049,0.085,0.098,0.101,0.115,JUN,summer,163
1994JUN13,13/6/94,1994,0.068,0.048,0.062,0.113,0.122,JUN,summer,164
1994JUN14,14/6/94,1994,0.109,0.048,0.012,0.082,0.082,JUN,summer,165
1994JUN15,15/6/94,1994,0.075,0.075,0.101,0.183,0.178,JUN,summer,166
1994JUN16,16/6/94,1994,0.036,0.051,0.077,0.202,0.169,JUN,summer,167
